T_eff,log_g,Fe_H,h_1,h_2
7250.0,0.5,-2.0,0.74461,0.45889
7250.0,1.0,-2.0,0.74435,0.45413
7250.0,1.5,-2.0,0.74354,0.44304
7250.0,2.0,-2.0,0.74607,0.44389
7250.0,2.5,-2.0,0.75731,0.45092
7250.0,3.0,-2.0,0.77531,0.44962
7250.0,3.5,-2.0,0.79263,0.52052
7250.0,4.0,-2.0,0.79272,0.54087
7250.0,4.5,-2.0,0.79237,0.54444
7250.0,5.0,-2.0,0.79331,0.55057
7500.0,0.5,-2.0,0.75593,0.47055
7500.0,1.0,-2.0,0.75609,0.47298
7500.0,1.5,-2.0,0.75569,0.46532
7500.0,2.0,-2.0,0.75431,0.4522
7500.0,2.5,-2.0,0.75691,0.45626
7500.0,3.0,-2.0,0.76924,0.46782
7500.0,3.5,-2.0,0.7893,0.49514
7500.0,4.0,-2.0,0.79828,0.55032
7500.0,4.5,-2.0,0.79812,0.55796
7500.0,5.0,-2.0,0.79833,0.56103
7750.0,1.0,-2.0,0.76634,0.48136
7750.0,1.5,-2.0,0.76726,0.48133
7750.0,2.0,-2.0,0.76654,0.47235
7750.0,2.5,-2.0,0.76481,0.45892
7750.0,3.0,-2.0,0.76807,0.4693
7750.0,3.5,-2.0,0.78257,0.48997
7750.0,4.0,-2.0,0.80197,0.54056
7750.0,4.5,-2.0,0.80359,0.57157
7750.0,5.0,-2.0,0.80379,0.57179
8000.0,1.0,-2.0,0.77431,0.47925
8000.0,1.5,-2.0,0.77748,0.48967
8000.0,2.0,-2.0,0.77762,0.48534
8000.0,2.5,-2.0,0.77629,0.47543
8000.0,3.0,-2.0,0.77426,0.46355
8000.0,3.5,-2.0,0.77932,0.48611
8000.0,4.0,-2.0,0.79601,0.52213
8000.0,4.5,-2.0,0.8109,0.57096
8000.0,5.0,-2.0,0.81,0.59163
8250.0,1.5,-2.0,0.78512,0.48873
8250.0,2.0,-2.0,0.78737,0.49271
8250.0,2.5,-2.0,0.78712,0.48759
8250.0,3.0,-2.0,0.78514,0.47668
8250.0,3.5,-2.0,0.7831,0.46807
8250.0,4.0,-2.0,0.79066,0.50924
8250.0,4.5,-2.0,0.80841,0.56338
8250.0,5.0,-2.0,0.81786,0.59427
8500.0,1.5,-2.0,0.79053,0.48173
8500.0,2.0,-2.0,0.79482,0.49065
8500.0,2.5,-2.0,0.79592,0.49049
8500.0,3.0,-2.0,0.79489,0.48539
8500.0,3.5,-2.0,0.79268,0.47588
8500.0,4.0,-2.0,0.79141,0.47547
8500.0,4.5,-2.0,0.80262,0.53764
8500.0,5.0,-2.0,0.81815,0.60727
8750.0,2.0,-2.0,0.8005,0.48554
8750.0,2.5,-2.0,0.80312,0.4884
8750.0,3.0,-2.0,0.80308,0.48661
8750.0,3.5,-2.0,0.80146,0.4814
8750.0,4.0,-2.0,0.79927,0.47395
8750.0,4.5,-2.0,0.80052,0.49427
8750.0,5.0,-2.0,0.8144,0.57759
9000.0,2.0,-2.0,0.80382,0.47332
9000.0,2.5,-2.0,0.80792,0.47677
9000.0,3.0,-2.0,0.80904,0.47633
9000.0,3.5,-2.0,0.80809,0.47356
9000.0,4.0,-2.0,0.8063,0.46923
9000.0,4.5,-2.0,0.80402,0.4609
9000.0,5.0,-2.0,0.80145,0.44657
9250.0,2.0,-2.0,0.80719,0.47059
9250.0,2.5,-2.0,0.81226,0.47247
9250.0,3.0,-2.0,0.81457,0.47363
9250.0,3.5,-2.0,0.81457,0.4719
9250.0,4.0,-2.0,0.8134,0.47004
9250.0,4.5,-2.0,0.81144,0.46496
9250.0,5.0,-2.0,0.80921,0.45334
9500.0,2.0,-2.0,0.8096,0.46751
9500.0,2.5,-2.0,0.81584,0.46971
9500.0,3.0,-2.0,0.81891,0.4702
9500.0,3.5,-2.0,0.81975,0.46928
9500.0,4.0,-2.0,0.81927,0.46831
9500.0,4.5,-2.0,0.81793,0.46556
9500.0,5.0,-2.0,0.81626,0.46001
9750.0,2.0,-2.0,0.81197,0.46709
9750.0,2.5,-2.0,0.81877,0.46782
9750.0,3.0,-2.0,0.82242,0.46714
9750.0,3.5,-2.0,0.82396,0.46643
9750.0,4.0,-2.0,0.82418,0.46663
9750.0,4.5,-2.0,0.82348,0.46481
9750.0,5.0,-2.0,0.82217,0.46135
10000.0,2.0,-2.0,0.81403,0.46689
10000.0,2.5,-2.0,0.82145,0.46619
10000.0,3.0,-2.0,0.82558,0.46498
10000.0,3.5,-2.0,0.8275,0.46385
10000.0,4.0,-2.0,0.82802,0.46266
10000.0,4.5,-2.0,0.82799,0.4627
10000.0,5.0,-2.0,0.82732,0.46155
10500.0,2.0,-2.0,0.81776,0.46599
10500.0,2.5,-2.0,0.82627,0.46456
10500.0,3.0,-2.0,0.83096,0.46151
10500.0,3.5,-2.0,0.83341,0.45996
10500.0,4.0,-2.0,0.83464,0.45942
10500.0,4.5,-2.0,0.83509,0.459
10500.0,5.0,-2.0,0.83522,0.45727
11000.0,2.5,-2.0,0.83031,0.4614
11000.0,3.0,-2.0,0.8356,0.45759
11000.0,3.5,-2.0,0.83831,0.4551
11000.0,4.0,-2.0,0.83988,0.45463
11000.0,4.5,-2.0,0.84066,0.4545
11000.0,5.0,-2.0,0.8412,0.45409
11500.0,2.5,-2.0,0.83388,0.45803
11500.0,3.0,-2.0,0.83965,0.45271
11500.0,3.5,-2.0,0.8427,0.45011
11500.0,4.0,-2.0,0.84444,0.44955
11500.0,4.5,-2.0,0.84534,0.44942
11500.0,5.0,-2.0,0.84605,0.45063
12000.0,2.5,-2.0,0.83686,0.45543
12000.0,3.0,-2.0,0.84331,0.44858
12000.0,3.5,-2.0,0.84665,0.44436
12000.0,4.0,-2.0,0.84843,0.44304
12000.0,4.5,-2.0,0.84959,0.44424
12000.0,5.0,-2.0,0.85027,0.44531
12500.0,2.5,-2.0,0.83924,0.45288
12500.0,3.0,-2.0,0.84632,0.44309
12500.0,3.5,-2.0,0.85017,0.43832
12500.0,4.0,-2.0,0.8522,0.43711
12500.0,4.5,-2.0,0.85332,0.43771
12500.0,5.0,-2.0,0.85414,0.44014
13000.0,2.5,-2.0,0.84117,0.45108
13000.0,3.0,-2.0,0.84905,0.43917
13000.0,3.5,-2.0,0.85331,0.43241
13000.0,4.0,-2.0,0.85546,0.4294
13000.0,4.5,-2.0,0.85673,0.43027
13000.0,5.0,-2.0,0.85751,0.43269
14000.0,2.0,-2.0,0.82602,0.46895
14000.0,2.5,-2.0,0.84414,0.45107
14000.0,3.0,-2.0,0.85354,0.4334
14000.0,3.5,-2.0,0.8586,0.42215
14000.0,4.0,-2.0,0.86133,0.41707
14000.0,4.5,-2.0,0.8628,0.41649
14000.0,5.0,-2.0,0.86381,0.41903
15000.0,2.5,-2.0,0.84611,0.45338
15000.0,3.0,-2.0,0.85686,0.42932
15000.0,3.5,-2.0,0.86284,0.41438
15000.0,4.0,-2.0,0.86603,0.40609
15000.0,4.5,-2.0,0.8679,0.40396
15000.0,5.0,-2.0,0.86898,0.40488
16000.0,2.5,-2.0,0.84734,0.45823
16000.0,3.0,-2.0,0.85974,0.42928
16000.0,3.5,-2.0,0.86632,0.40891
16000.0,4.0,-2.0,0.87004,0.39825
16000.0,4.5,-2.0,0.87207,0.39275
16000.0,5.0,-2.0,0.87335,0.39191
17000.0,2.5,-2.0,0.84774,0.46402
17000.0,3.0,-2.0,0.86207,0.43058
17000.0,3.5,-2.0,0.86933,0.40524
17000.0,4.0,-2.0,0.87339,0.3912
17000.0,4.5,-2.0,0.87577,0.3847
17000.0,5.0,-2.0,0.87713,0.38154
18000.0,2.5,-2.0,0.84721,0.46979
18000.0,3.0,-2.0,0.86409,0.43366
18000.0,3.5,-2.0,0.87217,0.40432
18000.0,4.0,-2.0,0.87658,0.38635
18000.0,4.5,-2.0,0.87897,0.37724
18000.0,5.0,-2.0,0.88048,0.37413
19000.0,2.5,-2.0,0.84551,0.47792
19000.0,3.0,-2.0,0.86559,0.43653
19000.0,3.5,-2.0,0.87472,0.40216
19000.0,4.0,-2.0,0.87945,0.38214
19000.0,4.5,-2.0,0.88197,0.37069
19000.0,5.0,-2.0,0.88358,0.367
20000.0,3.0,-2.0,0.86651,0.44248
20000.0,3.5,-2.0,0.8771,0.40254
20000.0,4.0,-2.0,0.8823,0.37864
20000.0,4.5,-2.0,0.88497,0.3667
20000.0,5.0,-2.0,0.88659,0.36241
21000.0,3.0,-2.0,0.86688,0.44966
21000.0,3.5,-2.0,0.87889,0.40328
21000.0,4.0,-2.0,0.88485,0.37552
21000.0,4.5,-2.0,0.88781,0.36171
21000.0,5.0,-2.0,0.88943,0.35699
22000.0,3.0,-2.0,0.86677,0.45927
22000.0,3.5,-2.0,0.88041,0.40775
22000.0,4.0,-2.0,0.88696,0.37372
22000.0,4.5,-2.0,0.89041,0.35765
22000.0,5.0,-2.0,0.89214,0.35118
23000.0,3.0,-2.0,0.86584,0.46666
23000.0,3.5,-2.0,0.88139,0.41218
23000.0,4.0,-2.0,0.88884,0.37513
23000.0,4.5,-2.0,0.89266,0.35535
23000.0,5.0,-2.0,0.89454,0.34568
24000.0,3.0,-2.0,0.86434,0.47766
24000.0,3.5,-2.0,0.88215,0.41927
24000.0,4.0,-2.0,0.89041,0.37796
24000.0,4.5,-2.0,0.89455,0.3538
24000.0,5.0,-2.0,0.89669,0.34318
25000.0,3.0,-2.0,0.86204,0.49274
25000.0,3.5,-2.0,0.88256,0.42848
25000.0,4.0,-2.0,0.89171,0.38318
25000.0,4.5,-2.0,0.89626,0.35587
25000.0,5.0,-2.0,0.89862,0.34242
26000.0,3.0,-2.0,0.86069,0.52529
26000.0,3.5,-2.0,0.8827,0.44055
26000.0,4.0,-2.0,0.89283,0.38973
26000.0,4.5,-2.0,0.89782,0.35973
26000.0,5.0,-2.0,0.90033,0.34428
27000.0,3.5,-2.0,0.88264,0.45456
27000.0,4.0,-2.0,0.89385,0.39893
27000.0,4.5,-2.0,0.89926,0.36462
27000.0,5.0,-2.0,0.90195,0.3467
28000.0,3.5,-2.0,0.88327,0.47747
28000.0,4.0,-2.0,0.89466,0.4059
28000.0,4.5,-2.0,0.90072,0.37115
28000.0,5.0,-2.0,0.90364,0.35084
29000.0,3.5,-2.0,0.88506,0.50276
29000.0,4.0,-2.0,0.89588,0.41649
29000.0,4.5,-2.0,0.90197,0.3734
29000.0,5.0,-2.0,0.90526,0.35219
30000.0,4.0,-2.0,0.8978,0.42791
30000.0,4.5,-2.0,0.90358,0.3756
30000.0,5.0,-2.0,0.90706,0.35361
31000.0,4.0,-2.0,0.90028,0.43802
31000.0,4.5,-2.0,0.90594,0.38154
31000.0,5.0,-2.0,0.90914,0.35102
32000.0,4.0,-2.0,0.90312,0.44701
32000.0,4.5,-2.0,0.90843,0.37876
32000.0,5.0,-2.0,0.91158,0.34667
33000.0,4.5,-2.0,0.91149,0.37994
33000.0,5.0,-2.0,0.91434,0.34012
34000.0,4.5,-2.0,0.91471,0.38068
34000.0,5.0,-2.0,0.91738,0.33387
35000.0,4.5,-2.0,0.91848,0.39296
35000.0,5.0,-2.0,0.92059,0.3274
37500.0,4.5,-2.0,0.92896,0.40919
37500.0,5.0,-2.0,0.93072,0.32511
40000.0,4.5,-2.0,0.9352,0.39461
40000.0,5.0,-2.0,0.93944,0.29486
42500.0,5.0,-2.0,0.94377,0.27368
45000.0,5.0,-2.0,0.94531,0.26549
47500.0,5.0,-2.0,0.9459,0.26912
50000.0,5.0,-2.0,0.94611,0.27245
3500.0,0.0,-1.5,0.60711,0.28475
3500.0,0.5,-1.5,0.59594,0.2868
3500.0,1.0,-1.5,0.5901,0.29179
3500.0,1.5,-1.5,0.60887,0.30348
3500.0,2.0,-1.5,0.67652,0.37668
3500.0,2.5,-1.5,0.74158,0.54418
3500.0,3.0,-1.5,0.77529,0.69714
3500.0,3.5,-1.5,0.78987,0.77793
3500.0,4.0,-1.5,0.7933,0.77016
3500.0,4.5,-1.5,0.78867,0.75351
3500.0,5.0,-1.5,0.78218,0.71772
3750.0,0.0,-1.5,0.62203,0.30068
3750.0,0.5,-1.5,0.61387,0.3058
3750.0,1.0,-1.5,0.608,0.3131
3750.0,1.5,-1.5,0.60563,0.32406
3750.0,2.0,-1.5,0.61005,0.33077
3750.0,2.5,-1.5,0.65179,0.34721
3750.0,3.0,-1.5,0.72415,0.43526
3750.0,3.5,-1.5,0.7737,0.58232
3750.0,4.0,-1.5,0.7978,0.66211
3750.0,4.5,-1.5,0.79904,0.79904
3750.0,5.0,-1.5,0.79805,0.79805
4000.0,0.0,-1.5,0.64115,0.32158
4000.0,0.5,-1.5,0.63559,0.33155
4000.0,1.0,-1.5,0.63074,0.34127
4000.0,1.5,-1.5,0.6288,0.35305
4000.0,2.0,-1.5,0.6289,0.36457
4000.0,2.5,-1.5,0.63081,0.3741
4000.0,3.0,-1.5,0.64973,0.37611
4000.0,3.5,-1.5,0.70264,0.40997
4000.0,4.0,-1.5,0.75894,0.50229
4000.0,4.5,-1.5,0.79204,0.61634
4000.0,5.0,-1.5,0.80652,0.69233
4250.0,0.0,-1.5,0.66273,0.33464
4250.0,0.5,-1.5,0.6561,0.34768
4250.0,1.0,-1.5,0.65615,0.36773
4250.0,1.5,-1.5,0.65729,0.39015
4250.0,2.0,-1.5,0.65617,0.40185
4250.0,2.5,-1.5,0.65588,0.41011
4250.0,3.0,-1.5,0.65678,0.41722
4250.0,3.5,-1.5,0.66608,0.42542
4250.0,4.0,-1.5,0.69982,0.43697
4250.0,4.5,-1.5,0.74649,0.49176
4250.0,5.0,-1.5,0.78425,0.58321
4500.0,0.0,-1.5,0.68206,0.33469
4500.0,0.5,-1.5,0.68256,0.35596
4500.0,1.0,-1.5,0.68345,0.38121
4500.0,1.5,-1.5,0.68477,0.41004
4500.0,2.0,-1.5,0.68456,0.43283
4500.0,2.5,-1.5,0.6837,0.44647
4500.0,3.0,-1.5,0.68331,0.45521
4500.0,3.5,-1.5,0.68451,0.46385
4500.0,4.0,-1.5,0.69101,0.4753
4500.0,4.5,-1.5,0.71208,0.49152
4500.0,5.0,-1.5,0.74768,0.51655
4750.0,0.0,-1.5,0.69579,0.33301
4750.0,0.5,-1.5,0.69926,0.35177
4750.0,1.0,-1.5,0.70366,0.37715
4750.0,1.5,-1.5,0.70731,0.40848
4750.0,2.0,-1.5,0.70989,0.44049
4750.0,2.5,-1.5,0.70857,0.46427
4750.0,3.0,-1.5,0.70855,0.48213
4750.0,3.5,-1.5,0.70866,0.49311
4750.0,4.0,-1.5,0.71158,0.50813
4750.0,4.5,-1.5,0.71736,0.53263
4750.0,5.0,-1.5,0.73391,0.54363
5000.0,0.0,-1.5,0.7059,0.3405
5000.0,0.5,-1.5,0.71043,0.35435
5000.0,1.0,-1.5,0.71642,0.37324
5000.0,1.5,-1.5,0.72247,0.39946
5000.0,2.0,-1.5,0.72711,0.43001
5000.0,2.5,-1.5,0.7307,0.46251
5000.0,3.0,-1.5,0.73126,0.49178
5000.0,3.5,-1.5,0.73278,0.50978
5000.0,4.0,-1.5,0.7322,0.52447
5000.0,4.5,-1.5,0.73783,0.54669
5000.0,5.0,-1.5,0.74403,0.58199
5250.0,0.0,-1.5,0.7161,0.35314
5250.0,0.5,-1.5,0.71954,0.36277
5250.0,1.0,-1.5,0.72505,0.37674
5250.0,1.5,-1.5,0.73135,0.39668
5250.0,2.0,-1.5,0.73762,0.42135
5250.0,2.5,-1.5,0.7429,0.45537
5250.0,3.0,-1.5,0.7465,0.48232
5250.0,3.5,-1.5,0.7486,0.5067
5250.0,4.0,-1.5,0.75056,0.52341
5250.0,4.5,-1.5,0.75247,0.54509
5250.0,5.0,-1.5,0.76044,0.57164
5500.0,0.0,-1.5,0.7292,0.373
5500.0,0.5,-1.5,0.72934,0.37515
5500.0,1.0,-1.5,0.73312,0.38511
5500.0,1.5,-1.5,0.73813,0.4002
5500.0,2.0,-1.5,0.7439,0.42001
5500.0,2.5,-1.5,0.74902,0.4444
5500.0,3.0,-1.5,0.75387,0.47595
5500.0,3.5,-1.5,0.7582,0.50095
5500.0,4.0,-1.5,0.76129,0.51669
5500.0,4.5,-1.5,0.76565,0.53263
5500.0,5.0,-1.5,0.76853,0.55581
5750.0,0.0,-1.5,0.70633,0.33824
5750.0,0.5,-1.5,0.73547,0.37797
5750.0,1.0,-1.5,0.74237,0.39958
5750.0,1.5,-1.5,0.74507,0.40848
5750.0,2.0,-1.5,0.74951,0.4232
5750.0,2.5,-1.5,0.75398,0.44281
5750.0,3.0,-1.5,0.75786,0.4675
5750.0,3.5,-1.5,0.76298,0.49518
5750.0,4.0,-1.5,0.76659,0.5135
5750.0,4.5,-1.5,0.77119,0.52739
5750.0,5.0,-1.5,0.77734,0.54584
6000.0,0.0,-1.5,0.70488,0.35902
6000.0,0.5,-1.5,0.71398,0.35705
6000.0,1.0,-1.5,0.7452,0.39491
6000.0,1.5,-1.5,0.75355,0.42085
6000.0,2.0,-1.5,0.75565,0.42959
6000.0,2.5,-1.5,0.75925,0.44658
6000.0,3.0,-1.5,0.76264,0.47046
6000.0,3.5,-1.5,0.76559,0.48599
6000.0,4.0,-1.5,0.77013,0.51009
6000.0,4.5,-1.5,0.77438,0.52447
6000.0,5.0,-1.5,0.78015,0.53828
6250.0,0.5,-1.5,0.71286,0.37804
6250.0,1.0,-1.5,0.72507,0.37236
6250.0,1.5,-1.5,0.75285,0.38956
6250.0,2.0,-1.5,0.7628,0.44499
6250.0,2.5,-1.5,0.7643,0.45276
6250.0,3.0,-1.5,0.76703,0.46815
6250.0,3.5,-1.5,0.76978,0.49121
6250.0,4.0,-1.5,0.77351,0.50711
6250.0,4.5,-1.5,0.77627,0.52171
6250.0,5.0,-1.5,0.78172,0.5356
6500.0,0.5,-1.5,0.71396,0.39031
6500.0,1.0,-1.5,0.72234,0.39763
6500.0,1.5,-1.5,0.73412,0.3865
6500.0,2.0,-1.5,0.7599,0.39944
6500.0,2.5,-1.5,0.77211,0.46897
6500.0,3.0,-1.5,0.77306,0.48183
6500.0,3.5,-1.5,0.77444,0.4942
6500.0,4.0,-1.5,0.77681,0.50698
6500.0,4.5,-1.5,0.77905,0.51984
6500.0,5.0,-1.5,0.78324,0.53283
6750.0,0.5,-1.5,0.72147,0.40767
6750.0,1.0,-1.5,0.72389,0.41004
6750.0,1.5,-1.5,0.73338,0.41641
6750.0,2.0,-1.5,0.74767,0.40539
6750.0,2.5,-1.5,0.7727,0.42713
6750.0,3.0,-1.5,0.77945,0.49824
6750.0,3.5,-1.5,0.77997,0.50295
6750.0,4.0,-1.5,0.78136,0.51088
6750.0,4.5,-1.5,0.78276,0.52122
6750.0,5.0,-1.5,0.78528,0.52554
7000.0,0.5,-1.5,0.73234,0.43259
7000.0,1.0,-1.5,0.73185,0.42573
7000.0,1.5,-1.5,0.73449,0.42641
7000.0,2.0,-1.5,0.74512,0.43037
7000.0,2.5,-1.5,0.76129,0.41791
7000.0,3.0,-1.5,0.78472,0.46536
7000.0,3.5,-1.5,0.78565,0.51259
7000.0,4.0,-1.5,0.78596,0.51511
7000.0,4.5,-1.5,0.78675,0.52084
7000.0,5.0,-1.5,0.78869,0.52886
7250.0,0.5,-1.5,0.7449,0.45833
7250.0,1.0,-1.5,0.74474,0.45467
7250.0,1.5,-1.5,0.74404,0.44509
7250.0,2.0,-1.5,0.74638,0.44559
7250.0,2.5,-1.5,0.75753,0.45132
7250.0,3.0,-1.5,0.77632,0.45093
7250.0,3.5,-1.5,0.79409,0.50819
7250.0,4.0,-1.5,0.79284,0.53702
7250.0,4.5,-1.5,0.79282,0.53908
7250.0,5.0,-1.5,0.79359,0.54375
7500.0,0.5,-1.5,0.75593,0.46908
7500.0,1.0,-1.5,0.7562,0.47205
7500.0,1.5,-1.5,0.75609,0.46636
7500.0,2.0,-1.5,0.75487,0.45478
7500.0,2.5,-1.5,0.7573,0.45697
7500.0,3.0,-1.5,0.76984,0.46877
7500.0,3.5,-1.5,0.78876,0.48899
7500.0,4.0,-1.5,0.79915,0.52988
7500.0,4.5,-1.5,0.79871,0.55399
7500.0,5.0,-1.5,0.79869,0.55571
7750.0,1.0,-1.5,0.76616,0.48002
7750.0,1.5,-1.5,0.76732,0.48025
7750.0,2.0,-1.5,0.76676,0.47249
7750.0,2.5,-1.5,0.76534,0.46036
7750.0,3.0,-1.5,0.76819,0.47015
7750.0,3.5,-1.5,0.78252,0.49406
7750.0,4.0,-1.5,0.80238,0.52607
7750.0,4.5,-1.5,0.80414,0.57109
7750.0,5.0,-1.5,0.80444,0.57184
8000.0,1.0,-1.5,0.77362,0.47706
8000.0,1.5,-1.5,0.77685,0.48772
8000.0,2.0,-1.5,0.77764,0.48468
8000.0,2.5,-1.5,0.77669,0.47608
8000.0,3.0,-1.5,0.7749,0.46528
8000.0,3.5,-1.5,0.77943,0.48588
8000.0,4.0,-1.5,0.79571,0.5203
8000.0,4.5,-1.5,0.80998,0.57987
8000.0,5.0,-1.5,0.81043,0.59096
8250.0,1.5,-1.5,0.7845,0.48821
8250.0,2.0,-1.5,0.78672,0.49109
8250.0,2.5,-1.5,0.78671,0.48582
8250.0,3.0,-1.5,0.78524,0.47596
8250.0,3.5,-1.5,0.78339,0.46648
8250.0,4.0,-1.5,0.79054,0.50755
8250.0,4.5,-1.5,0.80796,0.56272
8250.0,5.0,-1.5,0.81697,0.60195
8500.0,1.5,-1.5,0.7899,0.48284
8500.0,2.0,-1.5,0.79429,0.49187
8500.0,2.5,-1.5,0.79562,0.49091
8500.0,3.0,-1.5,0.79474,0.48498
8500.0,3.5,-1.5,0.79276,0.4751
8500.0,4.0,-1.5,0.79172,0.4735
8500.0,4.5,-1.5,0.80265,0.53523
8500.0,5.0,-1.5,0.81867,0.60214
8750.0,2.0,-1.5,0.79994,0.48812
8750.0,2.5,-1.5,0.80257,0.49037
8750.0,3.0,-1.5,0.80286,0.48851
8750.0,3.5,-1.5,0.80165,0.48333
8750.0,4.0,-1.5,0.79964,0.474
8750.0,4.5,-1.5,0.80067,0.49042
8750.0,5.0,-1.5,0.81436,0.57288
9000.0,2.0,-1.5,0.80313,0.47358
9000.0,2.5,-1.5,0.80718,0.47694
9000.0,3.0,-1.5,0.80862,0.47833
9000.0,3.5,-1.5,0.80799,0.47566
9000.0,4.0,-1.5,0.80639,0.46932
9000.0,4.5,-1.5,0.80462,0.46154
9000.0,5.0,-1.5,0.80232,0.44803
9250.0,2.0,-1.5,0.80638,0.46909
9250.0,2.5,-1.5,0.8116,0.47129
9250.0,3.0,-1.5,0.81404,0.4735
9250.0,3.5,-1.5,0.81436,0.47286
9250.0,4.0,-1.5,0.8134,0.47131
9250.0,4.5,-1.5,0.81171,0.46553
9250.0,5.0,-1.5,0.8098,0.45435
9500.0,2.0,-1.5,0.80903,0.46717
9500.0,2.5,-1.5,0.81532,0.46912
9500.0,3.0,-1.5,0.81837,0.4675
9500.0,3.5,-1.5,0.81953,0.46799
9500.0,4.0,-1.5,0.81921,0.4684
9500.0,4.5,-1.5,0.81795,0.46564
9500.0,5.0,-1.5,0.81651,0.45927
9750.0,2.0,-1.5,0.81141,0.46636
9750.0,2.5,-1.5,0.81844,0.46724
9750.0,3.0,-1.5,0.82215,0.46507
9750.0,3.5,-1.5,0.82375,0.46377
9750.0,4.0,-1.5,0.82396,0.46236
9750.0,4.5,-1.5,0.82362,0.46396
9750.0,5.0,-1.5,0.82231,0.46015
10000.0,2.0,-1.5,0.81365,0.46569
10000.0,2.5,-1.5,0.82124,0.46578
10000.0,3.0,-1.5,0.82531,0.46311
10000.0,3.5,-1.5,0.82736,0.4608
10000.0,4.0,-1.5,0.82811,0.46004
10000.0,4.5,-1.5,0.828,0.45892
10000.0,5.0,-1.5,0.82746,0.45989
10500.0,2.0,-1.5,0.8176,0.46523
10500.0,2.5,-1.5,0.82609,0.4635
10500.0,3.0,-1.5,0.83079,0.46014
10500.0,3.5,-1.5,0.83338,0.45751
10500.0,4.0,-1.5,0.8346,0.45464
10500.0,4.5,-1.5,0.83525,0.4544
10500.0,5.0,-1.5,0.83534,0.45295
11000.0,2.5,-1.5,0.83044,0.46025
11000.0,3.0,-1.5,0.83566,0.45648
11000.0,3.5,-1.5,0.83841,0.45327
11000.0,4.0,-1.5,0.83988,0.451
11000.0,4.5,-1.5,0.84078,0.44986
11000.0,5.0,-1.5,0.84141,0.45
11500.0,2.5,-1.5,0.83405,0.45628
11500.0,3.0,-1.5,0.83993,0.45136
11500.0,3.5,-1.5,0.8429,0.44823
11500.0,4.0,-1.5,0.84445,0.44593
11500.0,4.5,-1.5,0.84548,0.44622
11500.0,5.0,-1.5,0.84625,0.44565
12000.0,2.5,-1.5,0.83733,0.45428
12000.0,3.0,-1.5,0.84366,0.44572
12000.0,3.5,-1.5,0.84697,0.44183
12000.0,4.0,-1.5,0.84874,0.43997
12000.0,4.5,-1.5,0.84972,0.44072
12000.0,5.0,-1.5,0.85033,0.4404
12500.0,2.5,-1.5,0.83982,0.45099
12500.0,3.0,-1.5,0.84706,0.44145
12500.0,3.5,-1.5,0.85068,0.43535
12500.0,4.0,-1.5,0.85259,0.43365
12500.0,4.5,-1.5,0.85358,0.43388
12500.0,5.0,-1.5,0.85427,0.43493
13000.0,2.5,-1.5,0.84199,0.4511
13000.0,3.0,-1.5,0.84985,0.43638
13000.0,3.5,-1.5,0.85391,0.4286
13000.0,4.0,-1.5,0.85611,0.42692
13000.0,4.5,-1.5,0.8571,0.4265
13000.0,5.0,-1.5,0.85789,0.42895
14000.0,2.0,-1.5,0.82627,0.46835
14000.0,2.5,-1.5,0.84495,0.4512
14000.0,3.0,-1.5,0.85447,0.43137
14000.0,3.5,-1.5,0.85936,0.41781
14000.0,4.0,-1.5,0.86205,0.41304
14000.0,4.5,-1.5,0.86341,0.41212
14000.0,5.0,-1.5,0.86424,0.41454
15000.0,2.5,-1.5,0.84668,0.45204
15000.0,3.0,-1.5,0.85789,0.42872
15000.0,3.5,-1.5,0.86377,0.41159
15000.0,4.0,-1.5,0.86691,0.40167
15000.0,4.5,-1.5,0.86856,0.39804
15000.0,5.0,-1.5,0.86961,0.39951
16000.0,2.5,-1.5,0.84774,0.45669
16000.0,3.0,-1.5,0.86048,0.42659
16000.0,3.5,-1.5,0.86724,0.40551
16000.0,4.0,-1.5,0.87098,0.39348
16000.0,4.5,-1.5,0.87291,0.38676
16000.0,5.0,-1.5,0.87411,0.38668
17000.0,2.5,-1.5,0.8479,0.45999
17000.0,3.0,-1.5,0.86265,0.4271
17000.0,3.5,-1.5,0.87016,0.40135
17000.0,4.0,-1.5,0.87426,0.3856
17000.0,4.5,-1.5,0.87656,0.37768
17000.0,5.0,-1.5,0.8779,0.3746
18000.0,2.5,-1.5,0.84712,0.46551
18000.0,3.0,-1.5,0.86452,0.4288
18000.0,3.5,-1.5,0.8728,0.39794
18000.0,4.0,-1.5,0.87723,0.37947
18000.0,4.5,-1.5,0.87974,0.37001
18000.0,5.0,-1.5,0.88131,0.36716
19000.0,2.5,-1.5,0.84543,0.47587
19000.0,3.0,-1.5,0.86579,0.43002
19000.0,3.5,-1.5,0.87532,0.39663
19000.0,4.0,-1.5,0.88015,0.37554
19000.0,4.5,-1.5,0.8828,0.36471
19000.0,5.0,-1.5,0.8844,0.36061
20000.0,3.0,-1.5,0.86664,0.4361
20000.0,3.5,-1.5,0.87737,0.39396
20000.0,4.0,-1.5,0.88292,0.3717
20000.0,4.5,-1.5,0.88571,0.35937
20000.0,5.0,-1.5,0.88726,0.35505
21000.0,3.0,-1.5,0.86722,0.44632
21000.0,3.5,-1.5,0.87926,0.39596
21000.0,4.0,-1.5,0.88531,0.36841
21000.0,4.5,-1.5,0.88835,0.35423
21000.0,5.0,-1.5,0.89007,0.35001
22000.0,3.0,-1.5,0.86724,0.45617
